url,user,message,hashtags,time,longitude,latitude,country,state,state_initial
https://twitter.com/bjpsamvad/status/452618628664283138,bjpsamvad,"RT @pranjandas: Though no complacency, must Congratulate @bjpsamvad for spearheading a marvellous campaign in the media for BJP realizing m",none,"Sun Apr 06 01:27:45 +0000 2014",,,,,
https://twitter.com/zmh/status/452618880540610560,zmh,"@kennethacohen @bjp I'm waiting for the day that merger happens",none,"Sun Apr 06 01:28:45 +0000 2014",,,,,
https://twitter.com/modi1111/status/452619045880094720,modi1111,"@India272 Think rationally and vote 4 bjp voting anyother party will harmful for democracy and if majority is not formed it wil be bad 4 Ind",none,"Sun Apr 06 01:29:24 +0000 2014",,,,,
https://twitter.com/telanganaTG/status/452619449376329728,telanganaTG,"RT @BeingKDR: @kishanreddybjp garu, BJP needs to get rid of settlers in IT cell etc. Please clean your office in first preference.",none,"Sun Apr 06 01:31:00 +0000 2014",,,,,
https://twitter.com/bond_2014/status/452619501776146432,bond_2014,"RT @pranjandas: Though no complacency, must Congratulate @bjpsamvad for spearheading a marvellous campaign in the media for BJP realizing m",none,"Sun Apr 06 01:31:13 +0000 2014",,,,,
https://twitter.com/Born_Indian/status/452619506276642816,Born_Indian,"RT @pranjandas: Though no complacency, must Congratulate @bjpsamvad for spearheading a marvellous campaign in the media for BJP realizing m",none,"Sun Apr 06 01:31:14 +0000 2014",,,,,
https://twitter.com/unique_bunnie/status/452619613331673088,unique_bunnie,"@AAPBelgaum @ratanmaitra anyone who speaks against bjp is either a Pakistan agent or Naxel.",none,"Sun Apr 06 01:31:39 +0000 2014",,,,,
https://twitter.com/saratdp88/status/452619992392290305,saratdp88,"@yogrishiramdev modi is also corrupt so don't vote bjp too",none,"Sun Apr 06 01:33:10 +0000 2014",,,,,
https://twitter.com/BJPWinPolls/status/452620513911644160,BJPWinPolls,"Good Morning.#BJP's 35th Foundation being celebrated as #VijasSankalpDiwas in India.Greetings to @narendramodi @bjp4india! #HappyBirthdayBJP","bjp vijassankalpdiwas happybirthdaybjp ","Sun Apr 06 01:35:14 +0000 2014",,,,,
https://twitter.com/Apnadeshind/status/452620828119928833,Apnadeshind,"bjp UP me apne #modiyapa ki wajah se aayi aur #modiyapa ki wajah se gayab ho gyi ab wo phir modiyapa #amitshah ji ne chalu kiya","modiyapa modiyapa amitshah ","Sun Apr 06 01:36:29 +0000 2014",,,,,
https://twitter.com/devendrasinh162/status/452621058558808064,devendrasinh162,"Aaj bjp ka stapnadin hai sabhi bandhuo ko hardik subhkamnaye# Vote for India#",none,"Sun Apr 06 01:37:24 +0000 2014",,,,,
https://twitter.com/shaileshups/status/452621065915621376,shaileshups,"RT @pranjandas: Though no complacency, must Congratulate @bjpsamvad for spearheading a marvellous campaign in the media for BJP realizing m",none,"Sun Apr 06 01:37:26 +0000 2014",,,,,
https://twitter.com/pratichops_patu/status/452621322183401473,pratichops_patu,"@NaMo4PM in every speech modi talkin about congress ""wanshwaad""... #bjp doin diffrent dan (cont) http://t.co/MEaIxKwbU6","bjp ","Sun Apr 06 01:38:27 +0000 2014",,,,,
https://twitter.com/pavanvoice/status/452621327807942656,pavanvoice,"good morning .......finally tdp bjp marriage is fixed .....",none,"Sun Apr 06 01:38:28 +0000 2014",,,,,
https://twitter.com/pratichops1/status/452621401568993281,pratichops1,"@NaMo4PM in every speech modi talkin about congress ""wanshwaad""... #bjp doin diffrent dan (cont) http://t.co/aLXgdHJO19","bjp ","Sun Apr 06 01:38:46 +0000 2014",,,,,
https://twitter.com/ravishekharsing/status/452621598835474432,ravishekharsing,"Aaj BJP ki 34vi sthapna divas...HBD bjp!",none,"Sun Apr 06 01:39:33 +0000 2014",,,,,
https://twitter.com/DhrumilBJP/status/452622341147615232,DhrumilBJP,"RT @liladhar1987: Happy b'day BJP @narendramodi @pradipsinhbjp @DhrumilBJP @mayursuthar @manishkapadiya @khadiazindabad @VishalPPatel1 http",none,"Sun Apr 06 01:42:30 +0000 2014",,,,,
https://twitter.com/akki2689/status/452622440607121408,akki2689,"@narendramodi sir we want bjp to win but last time varun ji k ise tarah k speech k karan bjp har gayi thy sir pls be careful",none,"Sun Apr 06 01:42:53 +0000 2014",,,,,
https://twitter.com/Lakhnaui/status/452622451206520832,Lakhnaui,"@ishareef639 Congress ko support na karo.. NO PROBLEM.. Lekin bjp?? This is just ridiculous.. Farzi attension.. @mrsgandhi @shahid_siddiqui",none,"Sun Apr 06 01:42:56 +0000 2014",,,,,
https://twitter.com/anupamtr/status/452623180314595328,anupamtr,"RT @pranjandas: Though no complacency, must Congratulate @bjpsamvad for spearheading a marvellous campaign in the media for BJP realizing m",none,"Sun Apr 06 01:45:50 +0000 2014",,,,,
https://twitter.com/imanojyadav/status/452623288389206016,imanojyadav,"@narendramodi Sir in Gwalior Before two time we are electing bjp candidate. See Gwalior condition?? where is development?? BJP lost faith.",none,"Sun Apr 06 01:46:15 +0000 2014",,,,,
https://twitter.com/pavanvoice/status/452623456941531136,pavanvoice,"@sptwtps of course bjp .....he he kamalam flower .....he he",none,"Sun Apr 06 01:46:56 +0000 2014",,,,,
https://twitter.com/musheertm/status/452623466378715136,musheertm,"if ""noneoftheabove"" option leads in any Consituency,will do re-vote again there in that  Consituency ? #loksabha #aap #bjp #inc","loksabha aap bjp inc ","Sun Apr 06 01:46:58 +0000 2014",,,,,
https://twitter.com/unknowncorner/status/452623873373396993,unknowncorner,"RT @IndiaBTL: IMO @kishanreddybjp is a fighter and so is @ncbn 
Both doing what is best for their party &amp; are entitled to but Delhi BJP pla",none,"Sun Apr 06 01:48:35 +0000 2014",,,,,
https://twitter.com/prasanna_tap/status/452623887784607745,prasanna_tap,"@timesofindia  big drama to emotionally attack he wants safe route to kani. Alagiri with bjp stalin with cong he will ensure big drama",none,"Sun Apr 06 01:48:38 +0000 2014",,,,,
